feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,label
0.04003906249975562,0.02502441406234726,0.01324462890616916,0.008300781249949336,0.007263183593705669,0.006103515624962747,0.006103515624962747,0.007568359374953806,0.010559082031185552,0.01257324218742326,0.014404296874912082,0.023803710937354713,0.02563476562484354,0.02960205078106932,0.0204467773436252,0.020812988281122966,0.011657714843678847,0.01202392578117661,0.008422851562448591,0.010498046874935925,0.014587402343660965,0.02337646484360732,0.0339965820310425,0.03137207031230852,0.09228515624943673,0.49029541015325745,0.1748046875,0.0556640625,0.021484375,0.05078125,0.1591796875,0.052734375,0.09375,0.041015625,0.177734375,0.068359375,0.1484375,0.02734375,0.1494140625,0.0517578125,0.0,0.0,1
0.06713867187459022,0.03961181640600823,0.019836425781128927,0.014343261718662455,0.010009765624938905,0.009948730468689278,0.009277343749943375,0.010192871093687788,0.01135253906243071,0.015014648437408358,0.0166625976561483,0.020629882812374083,0.024414062499850987,0.027587890624831617,0.018676757812386004,0.015319824218656495,0.008850097656195982,0.009826660156190022,0.006896972656207904,0.008178710937450082,0.008483886718698219,0.012634277343672886,0.017028808593646062,0.031982421874804795,0.05157470703093521,0.5145263671843595,0.1767578125,0.0595703125,0.052734375,0.0546875,0.1474609375,0.044921875,0.0859375,0.044921875,0.17578125,0.0712890625,0.123046875,0.0244140625,0.0234375,0.0146484375,0.0029296875,0.02734375,1
0.060913085937128214,0.029724121093568576,0.01763916015614234,0.011535644531179591,0.01086425781243369,0.010009765624938905,0.008544921874947846,0.008361816406198963,0.010253906249937415,0.013671874999916553,0.015808105468653515,0.020385742187375575,0.025207519531096144,0.02386474609360434,0.02142333984361924,0.014892578124909102,0.009948730468689278,0.00988769531243965,0.007202148437456041,0.007141113281206414,0.007629394531203434,0.010009765624938905,0.01617431640615128,0.028137207031078262,0.151062011717828,0.4497070312472552,0.1416015625,0.201171875,0.171875,0.03125,0.1669921875,0.0830078125,0.0830078125,0.08203125,0.197265625,0.048828125,0.15625,0.134765625,0.236328125,0.0654296875,0.076171875,0.1123046875,1
0.06347656249961257,0.02917480468732193,0.02001953124987781,0.01281738281242177,0.009399414062442631,0.009094238281194492,0.009033203124944865,0.009399414062442631,0.009765624999940395,0.01275634765617214,0.016784667968647554,0.019897460937378555,0.024719238281099124,0.022949218749859928,0.019165039062383024,0.015258789062406868,0.011779785156178101,0.008666992187447101,0.00628662109371163,0.006103515624962747,0.00604248046871312,0.011291503906181081,0.015197753906157239,0.027832031249830125,0.15173339843657388,0.45135498046599515,0.1708984375,0.1337890625,0.1767578125,0.11328125,0.20703125,0.041015625,0.087890625,0.0478515625,0.15625,0.099609375,0.14453125,0.0537109375,0.05859375,0.025390625,0.0419921875,0.0537109375,1
0.049499511718447874,0.03894042968726232,0.018737792968635633,0.011718749999928474,0.011230468749931454,0.009826660156190022,0.009033203124944865,0.008178710937450082,0.007690429687453061,0.012390136718674376,0.010559082031185552,0.020202636718626692,0.03137207031230852,0.023742675781105085,0.011962890624926984,0.01232910156242475,0.008178710937450082,0.011657714843678847,0.007385253906204924,0.008483886718698219,0.008850097656195982,0.012207031249925494,0.01806640624988973,0.03546142578103356,0.06304931640586517,0.5392456054654586,0.0263671875,0.029296875,0.03125,0.0205078125,0.1416015625,0.1298828125,0.1767578125,0.185546875,0.1474609375,0.263671875,0.3662109375,0.2275390625,0.13671875,0.166015625,0.1435546875,0.0888671875,1
0.05029296874969304,0.0402221679685045,0.020690917968623712,0.011230468749931454,0.011413574218680337,0.00988769531243965,0.009399414062442631,0.008850097656195982,0.008422851562448591,0.01202392578117661,0.011169433593681827,0.020812988281122966,0.032104492187304046,0.0246582031248495,0.011535644531179591,0.011535644531179591,0.009155273437444121,0.010314941406187042,0.006408691406210885,0.009277343749943375,0.008544921874947846,0.01202392578117661,0.017761230468641594,0.03808593749976754,0.04669189453096501,0.5474853515591583,0.0205078125,0.03125,0.029296875,0.0263671875,0.1875,0.1787109375,0.130859375,0.1220703125,0.248046875,0.359375,0.26953125,0.15234375,0.087890625,0.14453125,0.16796875,0.140625,1
0.05029296874969304,0.0402221679685045,0.020690917968623712,0.011230468749931454,0.011413574218680337,0.00988769531243965,0.009399414062442631,0.008850097656195982,0.008422851562448591,0.01202392578117661,0.011169433593681827,0.020812988281122966,0.032104492187304046,0.0246582031248495,0.011535644531179591,0.011535644531179591,0.009155273437444121,0.010314941406187042,0.006408691406210885,0.009277343749943375,0.008544921874947846,0.01202392578117661,0.017761230468641594,0.03808593749976754,0.04669189453096501,0.5474853515591583,0.140625,0.16796875,0.14453125,0.087890625,0.1376953125,0.26953125,0.359375,0.2470703125,0.123046875,0.130859375,0.1787109375,0.1875,0.0263671875,0.029296875,0.03125,0.0205078125,1
0.043762207030982894,0.03686523437477499,0.01849365234363712,0.01208496093742624,0.009033203124944865,0.007507324218704179,0.008056640624950826,0.008239746093699709,0.007568359374953806,0.01013183593743816,0.011169433593681827,0.01953124999988079,0.03057861328106336,0.024719238281099124,0.01086425781243369,0.012939453124921023,0.008850097656195982,0.01184082031242773,0.006408691406210885,0.009277343749943375,0.009521484374941885,0.01324462890616916,0.02191162109361626,0.03588867187478095,0.05279541015592776,0.5587158203090898,0.0263671875,0.0302734375,0.03125,0.0205078125,0.142578125,0.126953125,0.1875,0.1943359375,0.1494140625,0.26953125,0.3740234375,0.2607421875,0.1357421875,0.16796875,0.15234375,0.099609375,1
0.050964355468438936,0.040100097656005244,0.02001953124987781,0.012390136718674376,0.011291503906181081,0.009033203124944865,0.008361816406198963,0.008117675781200453,0.008911132812445611,0.012451171874924003,0.010742187499934434,0.018737792968635633,0.03009033203106634,0.023437499999856948,0.009948730468689278,0.01184082031242773,0.007751464843702689,0.011169433593681827,0.00506591796871908,0.007751464843702689,0.007568359374953806,0.010986328124932944,0.01757812499989271,0.03881835937476307,0.04901123046845086,0.5578613281215951,0.0263671875,0.029296875,0.03125,0.0205078125,0.1015625,0.12890625,0.1376953125,0.1591796875,0.1083984375,0.26953125,0.357421875,0.1787109375,0.1279296875,0.1650390625,0.12890625,0.0634765625,1
0.05816650390589498,0.03430175781229064,0.01660156249989867,0.01086425781243369,0.009460449218692258,0.007324218749955296,0.007446289062454551,0.008789062499946355,0.008300781249949336,0.008911132812445611,0.011535644531179591,0.01715087890614532,0.02697753906233534,0.016906738281146808,0.011230468749931454,0.010803222656184061,0.008056640624950826,0.007019042968707159,0.008483886718698219,0.0065307617187101395,0.007324218749955296,0.010742187499934434,0.01806640624988973,0.030334472656064853,0.16125488281151576,0.47741699218458605,0.03125,0.03125,0.048828125,0.12890625,0.0947265625,0.15625,0.2255859375,0.23828125,0.1318359375,0.2109375,0.3466796875,0.2724609375,0.1787109375,0.224609375,0.111328125,0.03515625,1
